wallet,in_degree,out_degree,flow_ratio,pagerank,betweenness
0x01a1d882faf29aa358786450c930a1e8e69049ab,0,1,1.0,3.919167952620397e-05,0.0
0x01a7f1cf7f8d30da6daf676347906db8b4fa01bd,0,1,1.0,3.919167952620397e-05,0.0
0x01b57aa8bab8577648ac7eba152e7b2100bbba4f,0,1,1.0,3.919167952620397e-05,0.0
0x01b9b2ed63880219591fd85a5d99ba5e6bb0903d,1,0,0.0,4.25593837103363e-05,0.0
0x01ba90a6e92a3387d4f887503aed8328fe1f15e5,1,0,0.0,4.0875531618270134e-05,0.0
0x01bb819c4dfe111722af711f1b628a9d75366b9f,1,0,0.0,0.0001451664197888756,0.0
0x01bf9e733f800385ef9240b652d78f107a3a6e96,1,0,0.0,0.0001451664197888756,0.0
0x01c3a1a6890a146ac187a019f9863b3ab2bff91e,0,1,1.0,3.919167952620397e-05,0.0
0x01cd62ed13d0b666e2a10d13879a763dfd1dab99,1,0,0.0,7.286872136752731e-05,0.0
0x01d23a76ca179780be5f902fb58ac73801667221,0,1,1.0,3.919167952620397e-05,0.0
0x01d6d57bbb29fc7ace376630ad126c0b34d07ecc,0,1,1.0,3.919167952620397e-05,0.0
0x01d7425638602ab696a402f23ae8cc938dcdcd03,1,1,0.5,0.00010093848358010338,1.763289167671176e-08
0x01d77831850f1cdc1e2a03f185c5391093f6f723,1,1,0.5,7.286872136752731e-05,1.3224668757533819e-08
0x01d909b4cbf8f29e3b30ee9798d53cf54afcf9e8,1,0,0.0,0.00012589762708000102,0.0
0x01d99d94f4cdd0aee79d0778e429f924e75fb885,1,0,0.0,4.143681564895886e-05,0.0
0x01de4509b8639c52706d2aabfc0a84f4578d97f2,1,0,0.0,4.630925007271847e-05,0.0
0x01e06ad888802d4d89b8b7eec5f833cff4ce8477,0,1,1.0,3.919167952620397e-05,0.0
0x01e86f02143674b40a8fe2e3bb7dffe01850de95,0,1,1.0,3.919167952620397e-05,0.0
0x01f60af90976d12cb730bc221cf74ac1b0e13388,0,1,1.0,3.919167952620397e-05,0.0
